identifier_Id,lot_lotnum,lot_lotsize1,lot_lotsize2,lot_pooltype,area_blockNum,area_subdname,area_taxcodearea,address_line1,address_locality,address_postal2,address_postal3,location_accuracy,location_geoIdV4_CO,summary_proptype,summary_propertyType,summary_yearbuilt,summary_propIndicator,utilities_coolingtype,utilities_heatingtype,building_size_bldgsize,building_size_grosssize,building_size_grosssizeadjusted,building_size_livingsize,building_size_sizeInd,building_size_universalsize,building_rooms_bathsfull,building_rooms_bathstotal,building_interior_bsmtsize,building_interior_bsmttype,building_interior_fplcind,building_interior_fplctype,building_construction_constructiontype,building_construction_roofcover,building_construction_roofShape,building_construction_wallType,building_parking_garagetype,building_parking_prkgSize,building_parking_prkgSpaces,building_parking_prkgType,building_summary_archStyle,building_summary_bldgType,building_summary_imprType,building_summary_levels,building_summary_quality,building_summary_storyDesc,building_summary_viewCode,sale_amount_saletranstype,sale_amount_saleamt,sale_calculation_pricepersizeunit
81,1,0.1,7000,NO POOL,0,Subdivision 0,TX2,1080 Main St,City0,ZIP2-80,ZIP3-30,ROOFTOP,CO80,Single Family,Residential,1955,N,Central,Electric,1160,1360,1260,1110,Actual,1210,4,2.5,0.0,Unfinished,Y,Wood,Frame,Asphalt,Gable,Siding,Detached,280.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,180000.0,120.0
82,2,0.15,7100,POOL,1,Subdivision 1,TX0,1081 Main St,City1,ZIP2-81,ZIP3-31,ROOFTOP,CO81,Condo,Residential,1956,Y,,Gas,1162,1362,1262,1112,Actual,1212,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,281.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,181000.0,121.0
83,3,0.2,7200,NO POOL,2,Subdivision 2,TX1,1082 Main St,City2,ZIP2-82,ZIP3-32,ROOFTOP,CO82,Single Family,Residential,1957,Y,Central,Electric,1164,1364,1264,1114,Actual,1214,3,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,282.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,182000.0,122.0
84,4,0.25,7300,POOL,3,Subdivision 3,TX2,1083 Main St,City3,ZIP2-83,ZIP3-33,ROOFTOP,CO83,Condo,Residential,1958,Y,,Electric,1166,1366,1266,1116,Actual,1216,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,283.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,183000.0,123.0
85,5,0.3,7400,NO POOL,4,Subdivision 4,TX0,1084 Main St,City4,ZIP2-84,ZIP3-34,ROOFTOP,CO84,Single Family,Residential,1959,Y,Central,Gas,1168,1368,1268,1118,Actual,1218,2,2.5,0.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,284.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,184000.0,124.0
86,6,0.35,7500,POOL,5,Subdivision 0,TX1,1085 Main St,City5,ZIP2-85,ZIP3-35,ROOFTOP,CO85,Condo,Residential,1960,Y,,Electric,1170,1370,1270,1120,Actual,1220,3,3.0,500.0,Unfinished,Y,Gas,Frame,Asphalt,Gable,Siding,Detached,285.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,185000.0,125.0
87,7,0.4,7600,NO POOL,6,Subdivision 1,TX2,1086 Main St,City6,ZIP2-86,ZIP3-36,ROOFTOP,CO86,Single Family,Residential,1961,Y,Central,Electric,1172,1372,1272,1122,Actual,1222,4,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,286.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,186000.0,126.0
88,8,0.45,7700,POOL,7,Subdivision 2,TX0,1087 Main St,City7,ZIP2-87,ZIP3-37,ROOFTOP,CO87,Condo,Residential,1962,Y,,Gas,1174,1374,1274,1124,Actual,1224,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,287.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,187000.0,127.0
89,9,0.5,7800,NO POOL,8,Subdivision 3,TX1,1088 Main St,City8,ZIP2-88,ZIP3-38,ROOFTOP,CO88,Single Family,Residential,1963,Y,Central,Electric,1176,1376,1276,1126,Actual,1226,3,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,288.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,188000.0,128.0
90,10,0.55,7900,POOL,9,Subdivision 4,TX2,1089 Main St,City9,ZIP2-89,ZIP3-39,ROOFTOP,CO89,Condo,Residential,1964,Y,,Electric,1178,1378,1278,1128,Actual,1228,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,289.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,189000.0,129.0
91,11,0.1,8000,NO POOL,0,Subdivision 0,TX0,1090 Main St,City0,ZIP2-90,ZIP3-40,ROOFTOP,CO90,Single Family,Residential,1965,N,Central,Gas,1180,1380,1280,1130,Actual,1230,2,2.5,500.0,Finished,Y,Wood,Frame,Asphalt,Gable,Siding,Attached,290.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,190000.0,100.0
92,12,0.15,8100,POOL,1,Subdivision 1,TX1,1091 Main St,City1,ZIP2-91,ZIP3-41,ROOFTOP,CO91,Condo,Residential,1966,Y,,Electric,1182,1382,1282,1132,Actual,1232,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,291.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,191000.0,101.0
93,13,0.2,8200,NO POOL,2,Subdivision 2,TX2,1092 Main St,City2,ZIP2-92,ZIP3-42,ROOFTOP,CO92,Single Family,Residential,1967,Y,Central,Electric,1184,1384,1284,1134,Actual,1234,4,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,292.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,192000.0,102.0
94,14,0.25,8300,POOL,3,Subdivision 3,TX0,1093 Main St,City3,ZIP2-93,ZIP3-43,ROOFTOP,CO93,Condo,Residential,1968,Y,,Gas,1186,1386,1286,1136,Actual,1236,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,293.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,193000.0,103.0
95,15,0.3,8400,NO POOL,4,Subdivision 4,TX1,1094 Main St,City4,ZIP2-94,ZIP3-44,ROOFTOP,CO94,Single Family,Residential,1969,Y,Central,Electric,1188,1388,1288,1138,Actual,1238,3,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,294.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,194000.0,104.0
96,16,0.35,8500,POOL,5,Subdivision 0,TX2,1095 Main St,City5,ZIP2-95,ZIP3-45,ROOFTOP,CO95,Condo,Residential,1970,Y,,Electric,1190,1390,1290,1140,Actual,1240,4,3.0,500.0,Unfinished,Y,Gas,Frame,Asphalt,Gable,Siding,Detached,295.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,195000.0,105.0
97,17,0.4,8600,NO POOL,6,Subdivision 1,TX0,1096 Main St,City6,ZIP2-96,ZIP3-46,ROOFTOP,CO96,Single Family,Residential,1971,Y,Central,Gas,1192,1392,1292,1142,Actual,1242,2,2.5,0.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,296.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,196000.0,106.0
98,18,0.45,8700,POOL,7,Subdivision 2,TX1,1097 Main St,City7,ZIP2-97,ZIP3-47,ROOFTOP,CO97,Condo,Residential,1972,Y,,Electric,1194,1394,1294,1144,Actual,1244,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,297.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,197000.0,107.0
99,19,0.5,8800,NO POOL,8,Subdivision 3,TX2,1098 Main St,City8,ZIP2-98,ZIP3-48,ROOFTOP,CO98,Single Family,Residential,1973,Y,Central,Electric,1196,1396,1296,1146,Actual,1246,4,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,298.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,198000.0,108.0
100,20,0.55,8900,POOL,9,Subdivision 4,TX0,1099 Main St,City9,ZIP2-99,ZIP3-49,ROOFTOP,CO99,Condo,Residential,1974,Y,,Gas,1198,1398,1298,1148,Actual,1248,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,299.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,199000.0,109.0
101,1,0.1,4000,NO POOL,0,Subdivision 0,TX1,1100 Main St,City0,ZIP2-0,ZIP3-0,ROOFTOP,CO100,Single Family,Residential,1975,N,Central,Electric,1200,1400,1300,1150,Actual,1250,3,2.5,0.0,Unfinished,Y,Wood,Frame,Asphalt,Gable,Siding,Detached,200.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,200000.0,110.0
102,2,0.15,4100,POOL,1,Subdivision 1,TX2,1101 Main St,City1,ZIP2-1,ZIP3-1,ROOFTOP,CO101,Condo,Residential,1976,Y,,Electric,1202,1402,1302,1152,Actual,1252,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,201.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,201000.0,111.0
103,3,0.2,4200,NO POOL,2,Subdivision 2,TX0,1102 Main St,City2,ZIP2-2,ZIP3-2,ROOFTOP,CO102,Single Family,Residential,1977,Y,Central,Gas,1204,1404,1304,1154,Actual,1254,2,2.5,500.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,202.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,202000.0,112.0
104,4,0.25,4300,POOL,3,Subdivision 3,TX1,1103 Main St,City3,ZIP2-3,ZIP3-3,ROOFTOP,CO103,Condo,Residential,1978,Y,,Electric,1206,1406,1306,1156,Actual,1256,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,203.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,203000.0,113.0
105,5,0.3,4400,NO POOL,4,Subdivision 4,TX2,1104 Main St,City4,ZIP2-4,ZIP3-4,ROOFTOP,CO104,Single Family,Residential,1979,Y,Central,Electric,1208,1408,1308,1158,Actual,1258,4,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,204.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,204000.0,114.0
106,6,0.35,4500,POOL,5,Subdivision 0,TX0,1105 Main St,City5,ZIP2-5,ZIP3-5,ROOFTOP,CO105,Condo,Residential,1980,Y,,Gas,1210,1410,1310,1160,Actual,1260,2,3.0,500.0,Finished,Y,Gas,Frame,Asphalt,Gable,Siding,Attached,205.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,205000.0,115.0
107,7,0.4,4600,NO POOL,6,Subdivision 1,TX1,1106 Main St,City6,ZIP2-6,ZIP3-6,ROOFTOP,CO106,Single Family,Residential,1981,Y,Central,Electric,1212,1412,1312,1162,Actual,1262,3,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,206.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,206000.0,116.0
108,8,0.45,4700,POOL,7,Subdivision 2,TX2,1107 Main St,City7,ZIP2-7,ZIP3-7,ROOFTOP,CO107,Condo,Residential,1982,Y,,Electric,1214,1414,1314,1164,Actual,1264,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,207.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,207000.0,117.0
109,9,0.5,4800,NO POOL,8,Subdivision 3,TX0,1108 Main St,City8,ZIP2-8,ZIP3-8,ROOFTOP,CO108,Single Family,Residential,1983,Y,Central,Gas,1216,1416,1316,1166,Actual,1266,2,2.5,0.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,208.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,208000.0,118.0
110,10,0.55,4900,POOL,9,Subdivision 4,TX1,1109 Main St,City9,ZIP2-9,ZIP3-9,ROOFTOP,CO109,Condo,Residential,1984,Y,,Electric,1218,1418,1318,1168,Actual,1268,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,209.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,209000.0,119.0
111,11,0.1,5000,NO POOL,0,Subdivision 0,TX2,1110 Main St,City0,ZIP2-10,ZIP3-10,ROOFTOP,CO110,Single Family,Residential,1985,N,Central,Electric,1220,1420,1320,1170,Actual,1270,4,2.5,500.0,Unfinished,Y,Wood,Frame,Asphalt,Gable,Siding,Detached,210.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,210000.0,120.0
112,12,0.15,5100,POOL,1,Subdivision 1,TX0,1111 Main St,City1,ZIP2-11,ZIP3-11,ROOFTOP,CO111,Condo,Residential,1986,Y,,Gas,1222,1422,1322,1172,Actual,1272,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,211.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,211000.0,121.0
113,13,0.2,5200,NO POOL,2,Subdivision 2,TX1,1112 Main St,City2,ZIP2-12,ZIP3-12,ROOFTOP,CO112,Single Family,Residential,1987,Y,Central,Electric,1224,1424,1324,1174,Actual,1274,3,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,212.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,212000.0,122.0
114,14,0.25,5300,POOL,3,Subdivision 3,TX2,1113 Main St,City3,ZIP2-13,ZIP3-13,ROOFTOP,CO113,Condo,Residential,1988,Y,,Electric,1226,1426,1326,1176,Actual,1276,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,213.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,213000.0,123.0
115,15,0.3,5400,NO POOL,4,Subdivision 4,TX0,1114 Main St,City4,ZIP2-14,ZIP3-14,ROOFTOP,CO114,Single Family,Residential,1989,Y,Central,Gas,1228,1428,1328,1178,Actual,1278,2,2.5,500.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,214.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,214000.0,124.0
116,16,0.35,5500,POOL,5,Subdivision 0,TX1,1115 Main St,City5,ZIP2-15,ZIP3-15,ROOFTOP,CO115,Condo,Residential,1990,Y,,Electric,1230,1430,1330,1180,Actual,1280,3,3.0,500.0,Unfinished,Y,Gas,Frame,Asphalt,Gable,Siding,Detached,215.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,215000.0,125.0
117,17,0.4,5600,NO POOL,6,Subdivision 1,TX2,1116 Main St,City6,ZIP2-16,ZIP3-16,ROOFTOP,CO116,Single Family,Residential,1991,Y,Central,Electric,1232,1432,1332,1182,Actual,1282,4,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,216.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,216000.0,126.0
118,18,0.45,5700,POOL,7,Subdivision 2,TX0,1117 Main St,City7,ZIP2-17,ZIP3-17,ROOFTOP,CO117,Condo,Residential,1992,Y,,Gas,1234,1434,1334,1184,Actual,1284,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,217.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,217000.0,127.0
119,19,0.5,5800,NO POOL,8,Subdivision 3,TX1,1118 Main St,City8,ZIP2-18,ZIP3-18,ROOFTOP,CO118,Single Family,Residential,1993,Y,Central,Electric,1236,1436,1336,1186,Actual,1286,3,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,218.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,218000.0,128.0
120,20,0.55,5900,POOL,9,Subdivision 4,TX2,1119 Main St,City9,ZIP2-19,ZIP3-19,ROOFTOP,CO119,Condo,Residential,1994,Y,,Electric,1238,1438,1338,1188,Actual,1288,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,219.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,219000.0,129.0
121,1,0.1,6000,NO POOL,0,Subdivision 0,TX0,1120 Main St,City0,ZIP2-20,ZIP3-20,ROOFTOP,CO120,Single Family,Residential,1995,N,Central,Gas,1240,1440,1340,1190,Actual,1290,2,2.5,0.0,Finished,Y,Wood,Frame,Asphalt,Gable,Siding,Attached,220.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,220000.0,100.0
122,2,0.15,6100,POOL,1,Subdivision 1,TX1,1121 Main St,City1,ZIP2-21,ZIP3-21,ROOFTOP,CO121,Condo,Residential,1996,Y,,Electric,1242,1442,1342,1192,Actual,1292,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,221.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,221000.0,101.0
123,3,0.2,6200,NO POOL,2,Subdivision 2,TX2,1122 Main St,City2,ZIP2-22,ZIP3-22,ROOFTOP,CO122,Single Family,Residential,1997,Y,Central,Electric,1244,1444,1344,1194,Actual,1294,4,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,222.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,222000.0,102.0
124,4,0.25,6300,POOL,3,Subdivision 3,TX0,1123 Main St,City3,ZIP2-23,ZIP3-23,ROOFTOP,CO123,Condo,Residential,1998,Y,,Gas,1246,1446,1346,1196,Actual,1296,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,223.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,223000.0,103.0
125,5,0.3,6400,NO POOL,4,Subdivision 4,TX1,1124 Main St,City4,ZIP2-24,ZIP3-24,ROOFTOP,CO124,Single Family,Residential,1999,Y,Central,Electric,1248,1448,1348,1198,Actual,1298,3,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,224.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,224000.0,104.0
126,6,0.35,6500,POOL,5,Subdivision 0,TX2,1125 Main St,City5,ZIP2-25,ZIP3-25,ROOFTOP,CO125,Condo,Residential,2000,Y,,Electric,1250,1450,1350,1200,Actual,1300,4,3.0,500.0,Unfinished,Y,Gas,Frame,Asphalt,Gable,Siding,Detached,225.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,225000.0,105.0
127,7,0.4,6600,NO POOL,6,Subdivision 1,TX0,1126 Main St,City6,ZIP2-26,ZIP3-26,ROOFTOP,CO126,Single Family,Residential,2001,Y,Central,Gas,1252,1452,1352,1202,Actual,1302,2,2.5,500.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,226.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,226000.0,106.0
128,8,0.45,6700,POOL,7,Subdivision 2,TX1,1127 Main St,City7,ZIP2-27,ZIP3-27,ROOFTOP,CO127,Condo,Residential,2002,Y,,Electric,1254,1454,1354,1204,Actual,1304,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,227.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,227000.0,107.0
129,9,0.5,6800,NO POOL,8,Subdivision 3,TX2,1128 Main St,City8,ZIP2-28,ZIP3-28,ROOFTOP,CO128,Single Family,Residential,2003,Y,Central,Electric,1256,1456,1356,1206,Actual,1306,4,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,228.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,228000.0,108.0
130,10,0.55,6900,POOL,9,Subdivision 4,TX0,1129 Main St,City9,ZIP2-29,ZIP3-29,ROOFTOP,CO129,Condo,Residential,2004,Y,,Gas,1258,1458,1358,1208,Actual,1308,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,229.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,229000.0,109.0
131,11,0.1,7000,NO POOL,0,Subdivision 0,TX1,1130 Main St,City0,ZIP2-30,ZIP3-30,ROOFTOP,CO130,Single Family,Residential,2005,N,Central,Electric,1260,1460,1360,1210,Actual,1310,3,2.5,500.0,Unfinished,Y,Wood,Frame,Asphalt,Gable,Siding,Detached,230.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,230000.0,110.0
132,12,0.15,7100,POOL,1,Subdivision 1,TX2,1131 Main St,City1,ZIP2-31,ZIP3-31,ROOFTOP,CO131,Condo,Residential,2006,Y,,Electric,1262,1462,1362,1212,Actual,1312,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,231.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,231000.0,111.0
133,13,0.2,7200,NO POOL,2,Subdivision 2,TX0,1132 Main St,City2,ZIP2-32,ZIP3-32,ROOFTOP,CO132,Single Family,Residential,2007,Y,Central,Gas,1264,1464,1364,1214,Actual,1314,2,2.5,0.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,232.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,232000.0,112.0
134,14,0.25,7300,POOL,3,Subdivision 3,TX1,1133 Main St,City3,ZIP2-33,ZIP3-33,ROOFTOP,CO133,Condo,Residential,2008,Y,,Electric,1266,1466,1366,1216,Actual,1316,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,233.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,233000.0,113.0
135,15,0.3,7400,NO POOL,4,Subdivision 4,TX2,1134 Main St,City4,ZIP2-34,ZIP3-34,ROOFTOP,CO134,Single Family,Residential,2009,Y,Central,Electric,1268,1468,1368,1218,Actual,1318,4,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,234.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,234000.0,114.0
136,16,0.35,7500,POOL,5,Subdivision 0,TX0,1135 Main St,City5,ZIP2-35,ZIP3-35,ROOFTOP,CO135,Condo,Residential,2010,Y,,Gas,1270,1470,1370,1220,Actual,1320,2,3.0,500.0,Finished,Y,Gas,Frame,Asphalt,Gable,Siding,Attached,235.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,235000.0,115.0
137,17,0.4,7600,NO POOL,6,Subdivision 1,TX1,1136 Main St,City6,ZIP2-36,ZIP3-36,ROOFTOP,CO136,Single Family,Residential,2011,Y,Central,Electric,1272,1472,1372,1222,Actual,1322,3,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,236.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,236000.0,116.0
138,18,0.45,7700,POOL,7,Subdivision 2,TX2,1137 Main St,City7,ZIP2-37,ZIP3-37,ROOFTOP,CO137,Condo,Residential,2012,Y,,Electric,1274,1474,1374,1224,Actual,1324,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,237.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,237000.0,117.0
139,19,0.5,7800,NO POOL,8,Subdivision 3,TX0,1138 Main St,City8,ZIP2-38,ZIP3-38,ROOFTOP,CO138,Single Family,Residential,2013,Y,Central,Gas,1276,1476,1376,1226,Actual,1326,2,2.5,500.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,238.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,238000.0,118.0
140,20,0.55,7900,POOL,9,Subdivision 4,TX1,1139 Main St,City9,ZIP2-39,ZIP3-39,ROOFTOP,CO139,Condo,Residential,2014,Y,,Electric,1278,1478,1378,1228,Actual,1328,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,239.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,239000.0,119.0
141,1,0.1,8000,NO POOL,0,Subdivision 0,TX2,1140 Main St,City0,ZIP2-40,ZIP3-40,ROOFTOP,CO140,Single Family,Residential,2015,N,Central,Electric,1280,1480,1380,1230,Actual,1330,4,2.5,0.0,Unfinished,Y,Wood,Frame,Asphalt,Gable,Siding,Detached,240.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,240000.0,120.0
142,2,0.15,8100,POOL,1,Subdivision 1,TX0,1141 Main St,City1,ZIP2-41,ZIP3-41,ROOFTOP,CO141,Condo,Residential,2016,Y,,Gas,1282,1482,1382,1232,Actual,1332,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,241.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,241000.0,121.0
143,3,0.2,8200,NO POOL,2,Subdivision 2,TX1,1142 Main St,City2,ZIP2-42,ZIP3-42,ROOFTOP,CO142,Single Family,Residential,2017,Y,Central,Electric,1284,1484,1384,1234,Actual,1334,3,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,242.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,242000.0,122.0
144,4,0.25,8300,POOL,3,Subdivision 3,TX2,1143 Main St,City3,ZIP2-43,ZIP3-43,ROOFTOP,CO143,Condo,Residential,2018,Y,,Electric,1286,1486,1386,1236,Actual,1336,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,243.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,243000.0,123.0
145,5,0.3,8400,NO POOL,4,Subdivision 4,TX0,1144 Main St,City4,ZIP2-44,ZIP3-44,ROOFTOP,CO144,Single Family,Residential,2019,Y,Central,Gas,1288,1488,1388,1238,Actual,1338,2,2.5,0.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,244.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,244000.0,124.0
146,6,0.35,8500,POOL,5,Subdivision 0,TX1,1145 Main St,City5,ZIP2-45,ZIP3-45,ROOFTOP,CO145,Condo,Residential,2020,Y,,Electric,1290,1490,1390,1240,Actual,1340,3,3.0,500.0,Unfinished,Y,Gas,Frame,Asphalt,Gable,Siding,Detached,245.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,245000.0,125.0
147,7,0.4,8600,NO POOL,6,Subdivision 1,TX2,1146 Main St,City6,ZIP2-46,ZIP3-46,ROOFTOP,CO146,Single Family,Residential,2021,Y,Central,Electric,1292,1492,1392,1242,Actual,1342,4,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,246.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,246000.0,126.0
148,8,0.45,8700,POOL,7,Subdivision 2,TX0,1147 Main St,City7,ZIP2-47,ZIP3-47,ROOFTOP,CO147,Condo,Residential,2022,Y,,Gas,1294,1494,1394,1244,Actual,1344,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,247.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,247000.0,127.0
